Inventory of Planned Generators as of December 2019,,,,,,,,,,,,,,,,,,,,,,
Entity ID,Entity Name,Plant ID,Plant Name,Sector,Plant State,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,County,Latitude,Longitude,Google Map,Bing Map,Balancing Authority Code
63082,ProEnergy Services,63335,HO Clarke Generating,IPP Non-CHP,TX,CTG-2,,60.5,45.5,50.5,Natural Gas Fired Combustion Turbine,NG,GT,1,2021,(T) Regulatory approvals received. Not under construction,Harris,29.645360,-95.451690,Map,Map,ERCO
63082,ProEnergy Services,63335,HO Clarke Generating,IPP Non-CHP,TX,CTG-3,,60.5,45.5,50.5,Natural Gas Fired Combustion Turbine,NG,GT,1,2021,(T) Regulatory approvals received. Not under construction,Harris,29.645360,-95.451690,Map,Map,ERCO
63082,ProEnergy Services,63335,HO Clarke Generating,IPP Non-CHP,TX,CTG-4,,60.5,45.5,50.5,Natural Gas Fired Combustion Turbine,NG,GT,1,2021,(T) Regulatory approvals received. Not under construction,Harris,29.645360,-95.451690,Map,Map,ERCO
63082,ProEnergy Services,63335,HO Clarke Generating,IPP Non-CHP,TX,CTG-5,,60.5,45.5,50.5,Natural Gas Fired Combustion Turbine,NG,GT,1,2021,(T) Regulatory approvals received. Not under construction,Harris,29.645360,-95.451690,Map,Map,ERCO
63082,ProEnergy Services,63335,HO Clarke Generating,IPP Non-CHP,TX,CTG-6,,60.5,45.5,50.5,Natural Gas Fired Combustion Turbine,NG,GT,1,2021,(T) Regulatory approvals received. Not under construction,Harris,29.645360,-95.451690,Map,Map,ERCO
3258,Central Iowa Power Cooperative,1206,Summit Lake,Electric Utility,IA,R1,,18.8,18.4,18.4,Natural Gas Internal Combustion Engine,NG,IC,2,2021,"(U) Under construction, less than or equal to 50 percent complete",Union,41.113600,-94.347200,Map,Map,MISO
3258,Central Iowa Power Cooperative,1206,Summit Lake,Electric Utility,IA,R2,,18.8,18.4,18.4,Natural Gas Internal Combustion Engine,NG,IC,2,2021,"(U) Under construction, less than or equal to 50 percent complete",Union,41.113600,-94.347200,Map,Map,MISO
3258,Central Iowa Power Cooperative,1206,Summit Lake,Electric Utility,IA,R3,,18.8,18.4,18.4,Natural Gas Internal Combustion Engine,NG,IC,2,2021,"(U) Under construction, less than or equal to 50 percent complete",Union,41.113600,-94.347200,Map,Map,MISO
59686,Coronado Power Ventures LLC,59923,Pinecrest Energy Center,IPP Non-CHP,TX,CTG-1,,232.0,229.0,232.0,Natural Gas Fired Combined Cycle,NG,CT,2,2021,(T) Regulatory approvals received. Not under construction,Angelina,31.360942,-94.694520,Map,Map,ERCO
59686,Coronado Power Ventures LLC,59923,Pinecrest Energy Center,IPP Non-CHP,TX,CTG-2,,232.0,229.0,232.0,Natural Gas Fired Combined Cycle,NG,CT,2,2021,(T) Regulatory approvals received. Not under construction,Angelina,31.360942,-94.694520,Map,Map,ERCO
59686,Coronado Power Ventures LLC,59923,Pinecrest Energy Center,IPP Non-CHP,TX,STG,,289.0,289.0,249.0,Natural Gas Fired Combined Cycle,NG,CA,2,2021,(T) Regulatory approvals received. Not under construction,Angelina,31.360942,-94.694520,Map,Map,ERCO
61060,Cypress Creek Renewables,60298,"Pine Valley Solar Farm, LLC",IPP Non-CHP,NC,PV1,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,2,2021,(L) Regulatory approvals pending. Not under construction,Moore,35.218120,-79.529330,Map,Map,DUK
62813,"Syncarpha Westminster, LLC",62971,Syncarpha Westminster Hybrid,IPP Non-CHP,MA,SYWEB,,2.9,2.9,2.9,Batteries,MWH,BA,2,2021,"(U) Under construction, less than or equal to 50 percent complete",Worcester,42.593028,-71.865820,Map,Map,ISNE
62820,"Syncarpha Millbury, LLC",62974,Syncarpha Millbury Hybrid,IPP Non-CHP,MA,SYMIB,,3.8,3.8,3.8,Batteries,MWH,BA,2,2021,"(U) Under construction, less than or equal to 50 percent complete",Worcester,42.175203,-71.793030,Map,Map,ISNE
61130,"Helix Ravenswood, LLC",2500,Ravenswood,IPP Non-CHP,NY,RWES1,,129.0,129.0,129.0,Batteries,MWH,BA,3,2021,(L) Regulatory approvals pending. Not under construction,Queens,40.759167,-73.946110,Map,Map,NYIS
61130,"Helix Ravenswood, LLC",2500,Ravenswood,IPP Non-CHP,NY,RWES2,,98.0,98.0,98.0,Batteries,MWH,BA,3,2021,(L) Regulatory approvals pending. Not under construction,Queens,40.759167,-73.946110,Map,Map,NYIS
61130,"Helix Ravenswood, LLC",2500,Ravenswood,IPP Non-CHP,NY,RWES3,,89.0,89.0,89.0,Batteries,MWH,BA,3,2021,(L) Regulatory approvals pending. Not under construction,Queens,40.759167,-73.946110,Map,Map,NYIS
19539,University of Iowa,54775,University of Iowa Main Power Plant,Commercial CHP,IA,GEN12,,5.8,5.8,5.8,Natural Gas Steam Turbine,NG,ST,3,2021,(L) Regulatory approvals pending. Not under construction,Johnson,41.657200,-91.540000,Map,Map,MISO
19539,University of Iowa,54775,University of Iowa Main Power Plant,Commercial CHP,IA,GEN13,,10.0,10.0,10.0,Natural Gas Steam Turbine,NG,ST,3,2021,(L) Regulatory approvals pending. Not under construction,Johnson,41.657200,-91.540000,Map,Map,MISO
58846,"Southeast Renewable Fuels, LLC",58997,SRF Sorghum to Ethanol Advanced Biorefinery,Industrial Non-CHP,FL,G1001,,15.0,12.0,11.0,Other Waste Biomass,OBS,ST,3,2021,"(U) Under construction, less than or equal to 50 percent complete",Hendry,26.588056,-80.981110,Map,Map,SEC
56615,First Solar Project Development,59871,Desert Quartzite,IPP Non-CHP,CA,GEN01,,580.0,450.0,450.0,Solar Photovoltaic,SUN,PV,3,2021,(L) Regulatory approvals pending. Not under construction,Riverside,33.565000,-114.753000,Map,Map,CISO
59056,"Tri Global Energy, LLC",60271,"Canyon Wind Project, LLC",IPP Non-CHP,TX,WT1,,360.0,360.0,360.0,Onshore Wind Turbine,WND,WT,3,2021,"(P) Planned for installation, but regulatory approvals not initiated",Scurry,32.631073,-101.008500,Map,Map,ERCO
60229,"Quail Holdings, LLC",60434,Quail Holdings,IPP Non-CHP,NC,PV1,,25.0,25.0,25.0,Solar Photovoltaic,SUN,PV,3,2021,(L) Regulatory approvals pending. Not under construction,Davie,35.865300,-80.570000,Map,Map,DUK
60387,"Skylar Resources, LP",60654,Townsite Solar Project,IPP Non-CHP,NV,GEN02,,20.0,20.0,20.0,Batteries,MWH,BA,3,2021,(T) Regulatory approvals received. Not under construction,Clark,35.937336,-114.884000,Map,Map,WALC
16609,San Diego Gas & Electric Co,61365,Fallbrook Energy Storage,Electric Utility,CA,FBES,,40.0,40.0,40.0,Batteries,MWH,BA,3,2021,"(P) Planned for installation, but regulatory approvals not initiated",San Diego,33.384244,-117.235300,Map,Map,CISO
60718,"Energy Resources USA, Inc.",61749,Tom Bevill Lock and Dam Hydroelectric,IPP Non-CHP,AL,GEN1,,4.0,4.0,4.0,Conventional Hydroelectric,WAT,HY,3,2021,"(P) Planned for installation, but regulatory approvals not initiated",Pickens,33.210892,-88.289610,Map,Map,TVA
60718,"Energy Resources USA, Inc.",61749,Tom Bevill Lock and Dam Hydroelectric,IPP Non-CHP,AL,GEN2,,4.0,4.0,4.0,Conventional Hydroelectric,WAT,HY,3,2021,"(P) Planned for installation, but regulatory approvals not initiated",Pickens,33.210892,-88.289610,Map,Map,TVA
60718,"Energy Resources USA, Inc.",61749,Tom Bevill Lock and Dam Hydroelectric,IPP Non-CHP,AL,GEN3,,4.0,4.0,4.0,Conventional Hydroelectric,WAT,HY,3,2021,"(P) Planned for installation, but regulatory approvals not initiated",Pickens,33.210892,-88.289610,Map,Map,TVA
61684,"Diablo Energy Storage, LLC",62175,Diablo Energy Storage,IPP Non-CHP,CA,DIBLO,,250.0,250.0,250.0,Batteries,MWH,BA,3,2021,"(P) Planned for installation, but regulatory approvals not initiated",Contra Costa,38.028792,-121.900600,Map,Map,CISO
62050,Castleman Power Development LLC,62684,Palestine Power Peaking Facility,IPP Non-CHP,TX,PP-1,,50.0,50.0,50.0,Natural Gas Fired Combustion Turbine,NG,GT,3,2021,"(P) Planned for installation, but regulatory approvals not initiated",Anderson,31.822500,-95.514660,Map,Map,ERCO
62050,Castleman Power Development LLC,62684,Palestine Power Peaking Facility,IPP Non-CHP,TX,PP-2,,50.0,50.0,50.0,Natural Gas Fired Combustion Turbine,NG,GT,3,2021,"(P) Planned for installation, but regulatory approvals not initiated",Anderson,31.822500,-95.514660,Map,Map,ERCO
62050,Castleman Power Development LLC,62684,Palestine Power Peaking Facility,IPP Non-CHP,TX,PP-3,,50.0,50.0,50.0,Natural Gas Fired Combustion Turbine,NG,GT,3,2021,"(P) Planned for installation, but regulatory approvals not initiated",Anderson,31.822500,-95.514660,Map,Map,ERCO
62050,Castleman Power Development LLC,62684,Palestine Power Peaking Facility,IPP Non-CHP,TX,PP-4,,50.0,50.0,50.0,Natural Gas Fired Combustion Turbine,NG,GT,3,2021,"(P) Planned for installation, but regulatory approvals not initiated",Anderson,31.822500,-95.514660,Map,Map,ERCO
62050,Castleman Power Development LLC,62685,Sealy Power Peaking Facility,IPP Non-CHP,TX,SP-1,,50.0,50.0,50.0,Natural Gas Fired Combustion Turbine,NG,GT,3,2021,"(P) Planned for installation, but regulatory approvals not initiated",Austin,29.846100,-96.197300,Map,Map,ERCO
62050,Castleman Power Development LLC,62685,Sealy Power Peaking Facility,IPP Non-CHP,TX,SP-2,,50.0,50.0,50.0,Natural Gas Fired Combustion Turbine,NG,GT,3,2021,"(P) Planned for installation, but regulatory approvals not initiated",Austin,29.846100,-96.197300,Map,Map,ERCO
62050,Castleman Power Development LLC,62685,Sealy Power Peaking Facility,IPP Non-CHP,TX,SP-3,,50.0,50.0,50.0,Natural Gas Fired Combustion Turbine,NG,GT,3,2021,"(P) Planned for installation, but regulatory approvals not initiated",Austin,29.846100,-96.197300,Map,Map,ERCO
62050,Castleman Power Development LLC,62685,Sealy Power Peaking Facility,IPP Non-CHP,TX,SP-4,,50.0,50.0,50.0,Natural Gas Fired Combustion Turbine,NG,GT,3,2021,"(P) Planned for installation, but regulatory approvals not initiated",Austin,29.846100,-96.197300,Map,Map,ERCO
62646,"Painter Energy Storage, LLC",62729,Painter Energy Storage,IPP Non-CHP,CA,PAIN1,,10.0,10.0,10.0,Batteries,MWH,BA,3,2021,"(P) Planned for installation, but regulatory approvals not initiated",Santa Barbara,34.410000,-119.515000,Map,Map,CISO
62812,"Syncarpha Tewksbury, LLC",62968,Syncarpha Tewksbury Hybrid,IPP Non-CHP,MA,SYTKB,,2.0,2.0,2.0,Batteries,MWH,BA,3,2021,(T) Regulatory approvals received. Not under construction,Middlesex,42.593706,-71.177490,Map,Map,ISNE
62912,Iris Solar LLC,63128,Iris Solar LLC,IPP Non-CHP,LA,ISLLC,,50.0,50.0,50.0,Solar Photovoltaic,SUN,PV,3,2021,(L) Regulatory approvals pending. Not under construction,Washington,30.781840,-90.195360,Map,Map,
56789,TBE Montgomery LLC,57472,TBE-Montgomery LLC,IPP Non-CHP,NY,CTG,NA,12.0,11.6,14.4,Other Waste Biomass,OBG,CT,4,2021,"(U) Under construction, less than or equal to 50 percent complete",Orange,41.488500,-74.226200,Map,Map,NYIS
56789,TBE Montgomery LLC,57472,TBE-Montgomery LLC,IPP Non-CHP,NY,STG,NA,9.0,7.4,8.1,Other Waste Biomass,OBG,CA,4,2021,"(U) Under construction, less than or equal to 50 percent complete",Orange,41.488500,-74.226200,Map,Map,NYIS
59434,"Mattawoman Energy, LLC",59662,Mattawoman Energy Center,IPP Non-CHP,MD,CGT11,,286.0,286.0,286.0,Natural Gas Fired Combined Cycle,NG,CC,4,2021,"(P) Planned for installation, but regulatory approvals not initiated",Prince Georges,38.692497,-76.842150,Map,Map,PJM
59434,"Mattawoman Energy, LLC",59662,Mattawoman Energy Center,IPP Non-CHP,MD,CGT12,,286.0,286.0,286.0,Natural Gas Fired Combined Cycle,NG,CC,4,2021,"(P) Planned for installation, but regulatory approvals not initiated",Prince Georges,38.692497,-76.842150,Map,Map,PJM
59434,"Mattawoman Energy, LLC",59662,Mattawoman Energy Center,IPP Non-CHP,MD,STG11,,436.0,436.0,436.0,Natural Gas Fired Combined Cycle,NG,CC,4,2021,"(P) Planned for installation, but regulatory approvals not initiated",Prince Georges,38.692497,-76.842150,Map,Map,PJM
56615,First Solar Project Development,60572,White Wing Solar,IPP Non-CHP,AZ,GEN01,,200.0,200.0,200.0,Solar Photovoltaic,SUN,PV,4,2021,(L) Regulatory approvals pending. Not under construction,Yuma,32.994056,-113.508800,Map,Map,CISO
60952,Mt. Jackson Solar LLC,61318,Mt. Jackson Solar,IPP Non-CHP,VA,SOLAR,,15.7,15.7,15.7,Solar Photovoltaic,SUN,PV,4,2021,"(P) Planned for installation, but regulatory approvals not initiated",Shenandoah,38.739621,-78.660160,Map,Map,PJM
58695,Coronal Development Services,61320,Casper Solar Center,IPP Non-CHP,MD,CSPSC,,36.7,36.7,36.7,Solar Photovoltaic,SUN,PV,4,2021,"(P) Planned for installation, but regulatory approvals not initiated",Queen Annes,39.106656,-75.972000,Map,Map,PJM
56545,Pattern Operators LP,62505,G.S.E. One LLC,IPP Non-CHP,TX,1,,83.0,82.5,82.5,Solar Photovoltaic,SUN,PV,4,2021,"(P) Planned for installation, but regulatory approvals not initiated",Fannin,33.500378,-96.146490,Map,Map,ERCO
62152,"Skipjack Solar Center, LLC",62675,Skipjack Solar Center,IPP Non-CHP,VA,SKIPJ,,175.0,175.0,175.0,Solar Photovoltaic,SUN,PV,4,2021,"(P) Planned for installation, but regulatory approvals not initiated",Charles City,37.437106,-77.158740,Map,Map,PJM
6452,Florida Power & Light Co,62917,Rodeo Solar Center,Electric Utility,FL,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,4,2021,(L) Regulatory approvals pending. Not under construction,DeSoto,27.320630,-81.810240,Map,Map,FPL
6452,Florida Power & Light Co,62919,Orange Blossom Solar Center,Electric Utility,FL,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,4,2021,(L) Regulatory approvals pending. Not under construction,Indian River,27.596860,-80.570710,Map,Map,FPL
6452,Florida Power & Light Co,62921,Palm Bay Solar,Electric Utility,FL,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,4,2021,(L) Regulatory approvals pending. Not under construction,Brevard,27.842100,-80.631550,Map,Map,FPL
6452,Florida Power & Light Co,62924,Pelican Solar Center,Electric Utility,FL,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,4,2021,(L) Regulatory approvals pending. Not under construction,St Lucie,27.522000,-80.547260,Map,Map,FPL
6452,Florida Power & Light Co,63109,Discovery Solar Center,Electric Utility,FL,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,4,2021,(L) Regulatory approvals pending. Not under construction,Brevard,28.528933,-80.678900,Map,Map,FPL
6452,Florida Power & Light Co,63110,Sabal Palm Solar Center,Electric Utility,FL,1,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,4,2021,(L) Regulatory approvals pending. Not under construction,Palm Beach,26.782655,-80.352620,Map,Map,FPL
63004,Abundant Solar Power Inc.,63226,Deiter-STEU,IPP Non-CHP,NY,2078,,2.2,2.2,2.2,Solar Photovoltaic,SUN,PV,4,2021,"(P) Planned for installation, but regulatory approvals not initiated",Steuben,42.552725,-77.617910,Map,Map,NYIS
63004,Abundant Solar Power Inc.,63227,Gibson-STEU,IPP Non-CHP,NY,8675,,11.5,11.5,11.5,Solar Photovoltaic,SUN,PV,4,2021,"(P) Planned for installation, but regulatory approvals not initiated",Steuben,42.055126,-77.187140,Map,Map,NYIS
63004,Abundant Solar Power Inc.,63228,Wheaton-STEU,IPP Non-CHP,NY,11410,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,4,2021,"(P) Planned for installation, but regulatory approvals not initiated",Steuben,42.555822,-77.417010,Map,Map,NYIS
55983,Luminant Generation Company LLC,63233,Emerald Grove,IPP Non-CHP,TX,UNIT1,,108.0,108.0,108.0,Solar Photovoltaic,SUN,PV,4,2021,(L) Regulatory approvals pending. Not under construction,Pecos,31.093310,-102.359600,Map,Map,ERCO
55983,Luminant Generation Company LLC,63234,Hallmark,IPP Non-CHP,TX,UNIT1,,42.0,42.0,42.0,Solar Photovoltaic,SUN,PV,4,2021,(L) Regulatory approvals pending. Not under construction,Hunt,33.180000,-96.097230,Map,Map,ERCO
14605,City of Peabody - (MA),1678,Waters River,Electric Utility,MA,3,,60.0,55.0,60.0,Natural Gas Fired Combustion Turbine,NG,GT,5,2021,"(P) Planned for installation, but regulatory approvals not initiated",Essex,42.542949,-70.928310,Map,Map,ISNE
59677,Middlesex Energy Center LLC,59909,Middlesex Energy Center LLC,IPP Non-CHP,NJ,CT001,,570.0,570.0,570.0,Natural Gas Fired Combined Cycle,NG,CC,5,2021,"(P) Planned for installation, but regulatory approvals not initiated",Middlesex,40.446000,-74.356000,Map,Map,PJM
61942,"Griffin Trail Wind, LLC",62411,Griffin Trail Wind,IPP Non-CHP,TX,GTWND,,225.6,225.6,225.6,Onshore Wind Turbine,WND,WT,5,2021,"(P) Planned for installation, but regulatory approvals not initiated",Knox,33.609313,-99.582290,Map,Map,ERCO
62049,Aquamarine Westside LLC,62547,Aquamarine,IPP Non-CHP,CA,AQUAM,,250.0,250.0,250.0,Solar Photovoltaic,SUN,PV,5,2021,(L) Regulatory approvals pending. Not under construction,Kings,36.189722,-119.904200,Map,Map,CISO
62064,"Hill Top Energy Center, LLC",62565,"Hill Top Energy Center, LLC",IPP Non-CHP,PA,GEN1,,664.7,619.1,620.0,Natural Gas Fired Combined Cycle,NG,CC,5,2021,(T) Regulatory approvals received. Not under construction,Greene,39.894212,-79.938200,Map,Map,PJM
62794,"AP Solar 2, LLC",62945,Fighting Jays Solar Project,IPP Non-CHP,TX,FJSOL,,350.0,350.0,350.0,Solar Photovoltaic,SUN,PV,5,2021,(L) Regulatory approvals pending. Not under construction,Fort Bend,29.358425,-95.746390,Map,Map,ERCO
62807,"Hawtree Creek Farm Solar, LLC",62951,Hawtree Solar,IPP Non-CHP,NC,HAWT1,,65.0,65.0,35.8,Solar Photovoltaic,SUN,PV,5,2021,(T) Regulatory approvals received. Not under construction,Warren,36.533000,-78.105000,Map,Map,PJM
62898,"Dflex Power, LLC",63095,John Paul Jones,IPP Non-CHP,TX,JPJDX,,18.7,18.7,18.7,Natural Gas Internal Combustion Engine,NG,IC,5,2021,"(P) Planned for installation, but regulatory approvals not initiated",Harris,30.091440,-95.606380,Map,Map,ERCO
55983,Luminant Generation Company LLC,63193,Alira,IPP Non-CHP,TX,UNIT1,,222.8,222.8,222.8,Solar Photovoltaic,SUN,PV,5,2021,(L) Regulatory approvals pending. Not under construction,Andrews,32.347392,-102.967700,Map,Map,ERCO
63012,"2W Permian Solar, LLC",63255,2W Permian Solar Project,IPP Non-CHP,TX,2WPBA,,40.0,40.0,40.0,Batteries,MWH,BA,5,2021,(T) Regulatory approvals received. Not under construction,Andrews,32.116388,-102.528300,Map,Map,ERCO
63012,"2W Permian Solar, LLC",63255,2W Permian Solar Project,IPP Non-CHP,TX,2WPSO,,420.0,420.0,420.0,Solar Photovoltaic,SUN,PV,5,2021,(T) Regulatory approvals received. Not under construction,Andrews,32.116388,-102.528300,Map,Map,ERCO
18454,Tampa Electric Co,645,Big Bend,Electric Utility,FL,GT5,,392.0,360.0,392.0,Natural Gas Fired Combustion Turbine,NG,GT,6,2021,"(P) Planned for installation, but regulatory approvals not initiated",Hillsborough,27.794400,-82.403600,Map,Map,TEC
18454,Tampa Electric Co,645,Big Bend,Electric Utility,FL,GT6,,392.0,360.0,392.0,Natural Gas Fired Combustion Turbine,NG,GT,6,2021,"(P) Planned for installation, but regulatory approvals not initiated",Hillsborough,27.794400,-82.403600,Map,Map,TEC
61122,"Great River Hydro, LLC",2351,S C Moore,IPP Non-CHP,NH,GEN5,,4.6,4.6,4.6,Conventional Hydroelectric,WAT,HY,6,2021,(L) Regulatory approvals pending. Not under construction,Grafton,44.335600,-71.874200,Map,Map,ISNE
57109,St Joseph Energy Center LLC,57794,St Joseph Energy Center,IPP Non-CHP,IN,CT3,CC02,238.0,237.0,237.0,Natural Gas Fired Combined Cycle,NG,CT,6,2021,(T) Regulatory approvals received. Not under construction,St Joseph,41.698992,-86.479700,Map,Map,PJM
57109,St Joseph Energy Center LLC,57794,St Joseph Energy Center,IPP Non-CHP,IN,CT4,CC02,238.0,237.0,237.0,Natural Gas Fired Combined Cycle,NG,CT,6,2021,(T) Regulatory approvals received. Not under construction,St Joseph,41.698992,-86.479700,Map,Map,PJM
57109,St Joseph Energy Center LLC,57794,St Joseph Energy Center,IPP Non-CHP,IN,ST2,CC02,260.0,232.0,232.0,Natural Gas Fired Combined Cycle,NG,CA,6,2021,(T) Regulatory approvals received. Not under construction,St Joseph,41.698992,-86.479700,Map,Map,PJM
58391,Chilocco Wind Farm LLC,58406,Chilocco Wind Farm,IPP Non-CHP,OK,1,,200.0,200.0,200.0,Onshore Wind Turbine,WND,WT,6,2021,"(U) Under construction, less than or equal to 50 percent complete",Kay,36.978611,-97.080560,Map,Map,SWPP
58597,"Enivromission, Inc",58652,La Paz Solar Tower,IPP Non-CHP,AZ,1,,200.0,200.0,200.0,Solar Thermal without Energy Storage,SUN,OT,6,2021,"(P) Planned for installation, but regulatory approvals not initiated",La Paz,33.917222,-114.267500,Map,Map,WALC
58880,Gallegos Wind Farm LLC,59047,"Gallegos Wind Farm, Phase 1",IPP Non-CHP,NM,GEN 1,,180.0,180.0,180.0,Onshore Wind Turbine,WND,WT,6,2021,"(U) Under construction, less than or equal to 50 percent complete",Union,36.593333,-103.614400,Map,Map,PNM
60688,"FGE Goodnight, LLC",59246,Goodnight,IPP Non-CHP,TX,GOOD1,,500.0,500.0,500.0,Onshore Wind Turbine,WND,WT,6,2021,"(U) Under construction, less than or equal to 50 percent complete",Armstrong,35.093889,-101.326100,Map,Map,ERCO
59010,Rhubarb One LLC,59596,Rhubarb One SC,IPP Non-CHP,SC,PV1,,20.0,20.0,20.0,Solar Photovoltaic,SUN,PV,6,2021,(L) Regulatory approvals pending. Not under construction,Marion,34.151111,-79.410000,Map,Map,CPLE
59964,ESC Brooke County Power I,60202,ESC Brooke County Power I,IPP Non-CHP,WV,BCCA1,,280.5,261.2,267.6,Natural Gas Fired Combined Cycle,NG,CA,6,2021,"(P) Planned for installation, but regulatory approvals not initiated",Brooke,40.340450,-80.525960,Map,Map,PJM
